,DEPT,WOBAVG,FLOWIN,SURFRPM,TORQUEAV,PUMPAVG
342,2611.2000000000003,2.0,4518.6001,60.01,8.7188,166.5469
343,2611.3,2.0,4518.6001,60.0105,9.0442,166.6981
344,2611.4,2.0,4518.6001,60.0105,9.0442,166.6981
345,2611.5,2.0,4518.6001,60.0105,9.0442,166.6981
346,2611.6000000000004,2.0,4518.6001,60.0105,9.0442,166.6981
347,2611.7000000000003,2.0,4518.6001,60.0105,9.0442,166.6981
348,2611.8,2.0,4518.6001,59.9515,9.5351,166.5519
349,2611.9,2.0,4518.6001,59.9515,9.5351,166.5519
350,2612.0,2.0,4518.6001,59.9515,9.5351,166.5519
351,2612.1000000000004,2.0,4518.6001,59.9515,9.5351,166.5519
352,2612.2000000000003,2.0,4518.6001,59.9515,9.5351,166.5519
353,2612.3,2.0,4518.6001,59.9764,9.4603,166.4556
354,2612.4,2.0,4518.6001,59.9764,9.4603,166.4556
355,2612.5,2.0,4518.6001,59.9764,9.4603,166.4556
356,2612.6000000000004,2.0,4518.6001,59.9764,9.4603,166.4556
357,2612.7000000000003,2.0,4518.6001,59.9764,9.4603,166.4556
358,2612.8,2.0,4518.6001,60.0596,8.9933,166.3941
359,2612.9,2.0,4518.6001,60.0596,8.9933,166.3941
360,2613.0,2.0,4518.6001,60.0596,8.9933,166.3941
361,2613.1000000000004,2.0,4518.6001,60.0596,8.9933,166.3941
362,2613.2000000000003,2.0,4518.6001,60.0596,8.9933,166.3941
363,2613.3,2.0,4518.6001,60.0979,8.7053,166.2323
364,2613.4,2.0,4518.6001,60.0979,8.7053,166.2323
365,2613.5,2.0,4518.6001,60.0979,8.7053,166.2323
366,2613.6000000000004,2.0,4518.6001,60.0979,8.7053,166.2323
367,2613.7000000000003,2.0,4518.6001,60.0979,8.7053,166.2323
368,2613.8,2.0,4518.6001,60.109,8.526,166.0095
369,2613.9,2.0,4518.6001,60.109,8.526,166.0095
370,2614.0,2.0,4518.6001,60.109,8.526,166.0095
371,2614.1000000000004,2.0,4518.6001,60.109,8.526,166.0095
372,2614.2000000000003,2.0,4518.6001,60.109,8.526,166.0095
373,2614.3,2.0,4518.6001,60.0685,8.303,166.2469
374,2614.4,2.0,4518.6001,60.0685,8.303,166.2469
375,2614.5,2.0,4518.6001,60.0685,8.303,166.2469
376,2614.6000000000004,2.0,4518.6001,60.0685,8.303,166.2469
377,2614.7000000000003,2.0,4518.6001,60.0685,8.303,166.2469
378,2614.8,2.0,4518.6001,60.0006,8.057,166.7282
379,2614.9,2.0,4518.6001,60.0006,8.057,166.7282
380,2615.0,2.0,4518.6001,60.0006,8.057,166.7282
381,2615.1000000000004,2.0,4518.6001,60.0006,8.057,166.7282
382,2615.2000000000003,2.0,4518.6001,60.0006,8.057,166.7282
383,2615.3,2.0,4518.6001,59.9571,7.8339,167.0534
384,2615.4,2.0,4518.6001,59.9571,7.8339,167.0534
385,2615.5,2.0,4518.6001,59.9571,7.8339,167.0534
386,2615.6000000000004,2.0,4518.6001,59.9571,7.8339,167.0534
387,2615.7000000000003,2.0,4518.6001,59.9571,7.8339,167.0534
388,2615.8,2.0,4518.6001,59.9249,7.6213,167.307
389,2615.9,2.0,4518.6001,59.9249,7.6213,167.307
390,2616.0,2.0,4518.6001,59.9249,7.6213,167.307
391,2616.1000000000004,2.0,4518.6001,59.9249,7.6213,167.307
392,2616.2000000000003,2.0,4518.6001,59.9249,7.6213,167.307
393,2616.3,2.0,4518.6001,59.8883,7.6002,167.3507
394,2616.4,2.0,4518.6001,59.8883,7.6002,167.3507
395,2616.5,2.0,4518.6001,59.8883,7.6002,167.3507
396,2616.6000000000004,2.0,4518.6001,59.8883,7.6002,167.3507
397,2616.7000000000003,2.0,4518.6001,59.8883,7.6002,167.3507
398,2616.8,2.0,4518.6001,59.8501,7.655,167.3114
399,2616.9,2.0,4518.6001,59.8501,7.655,167.3114
400,2617.0,2.0,4518.6001,59.8501,7.655,167.3114
401,2617.1000000000004,2.0,4518.6001,59.8501,7.655,167.3114
402,2617.2000000000003,2.0,4518.6001,59.8501,7.655,167.3114
403,2617.3,1.392,4518.6001,50.304,6.9925,167.3409
404,2617.4,1.392,4518.6001,50.304,6.9925,167.3409
405,2617.5,1.392,4518.6001,50.304,6.9925,167.3409
406,2617.6000000000004,1.392,4518.6001,50.304,6.9925,167.3409
407,2617.7000000000003,1.392,4518.6001,50.304,6.9925,167.3409
408,2617.8,0.5792,4518.6001,37.5552,6.0883,167.3937
409,2617.9,0.5792,4518.6001,37.5552,6.0883,167.3937
