DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
1889.4,,,,,17.5,,,102.3276,,,,0.8908,0.8411,0.8464,,0.8798,42.243,0.8798,0.8464,0.8798
1889.5,,,,,17.5,,,108.4248,,,,0.8697,0.8391,0.8354,,0.8477,42.2596,0.8477,0.8354,0.8477
1889.6,,,,,17.5,,,101.3409,,,,0.8486,0.8372,0.8244,,0.8155,42.2761,0.8155,0.8244,0.8155
1889.7,,,,,17.5,,,106.0013,,,,0.852,0.842,0.8075,,0.7808,42.2927,0.7808,0.8075,0.7808
1889.8,,,,,17.5,,,103.9977,,,,0.8819,0.8537,0.7987,,0.7701,42.2722,0.7701,0.7987,0.7701
1889.9,,,,,17.5,,,101.1255,,,,0.9073,0.8673,0.8027,,0.7748,42.2518,0.7748,0.8027,0.7748
1890.0,,,,,17.5,,,98.7483,,,,0.9579,0.8792,0.8184,,0.7766,42.2313,0.7766,0.8184,0.7766
1890.1,,,,,17.5,,,96.1069,,,,0.9925,0.8828,0.8327,,0.7944,42.2528,0.7944,0.8327,0.7944
1890.2,,,,,17.5,,,96.7351,,,,1.0272,0.8863,0.8471,,0.8124,42.2743,0.8123,0.8471,0.8124
1890.3,,,,,17.5,,,94.9311,,,,1.0693,0.8827,0.8921,,0.8937,42.282,0.8936,0.892,0.8937
1890.4,,,,,17.5,,,92.6555,,,,0.9845,0.8601,0.957,,1.0181,36.4051,1.018,0.957,1.0181
1890.5,,,,,17.5,,,90.9927,,,,0.8225,0.8302,1.0125,,1.2059,30.5282,1.2059,1.0125,1.2059
1890.6,,,,,17.5,,,82.5603,,,,0.8222,0.8317,1.0048,,1.2637,24.6642,1.2638,1.0049,1.2637
1890.7,,,,,17.5,,,74.8044,,,,0.9941,0.8423,0.9374,,1.1047,24.2777,1.1047,0.9374,1.1047
1890.8,,,,,17.5,,,75.1426,,,,1.079,0.8549,0.8905,,1.0012,23.8912,1.0012,0.8905,1.0012
1890.9,,,,,17.5,,,76.4234,,,,1.1635,0.8675,0.8436,,0.8975,23.5106,0.8976,0.8436,0.8975
1891.0,,,,,17.5,,,80.2222,,,,1.1252,0.8739,0.7983,,0.7893,25.631,0.7893,0.7984,0.7893
1891.1,,,,,17.5,,,91.6076,,,,1.0331,0.8666,0.7747,,0.7455,27.7514,0.7455,0.7747,0.7455
1891.2,,,,,17.5,,,95.6259,,,,0.9758,0.86,0.7662,,0.7421,29.8714,0.7421,0.7662,0.7421
1891.3,,,,,17.5,,,101.5958,,,,0.9517,0.8544,0.7647,,0.7487,31.8242,0.7487,0.7647,0.7487
1891.4,,,,,17.5,,,107.3234,,,,0.945,0.8497,0.769,,0.7604,33.7771,0.7604,0.769,0.7604
1891.5,,,,,17.5,,,102.3967,,,,0.9457,0.8507,0.774,,0.7689,35.7302,0.7689,0.774,0.7689
1891.6,,,,,17.5,,,98.7303,,,,0.9466,0.8517,0.779,,0.7774,37.7886,0.7774,0.779,0.7774
1891.7,,,,,17.5,,,101.0747,,,,0.9744,0.8566,0.775,,0.7946,39.8471,0.7946,0.775,0.7946
1891.8,,,,,17.5,,,102.5818,,,,1.0076,0.8662,0.7788,,0.8015,41.9011,0.8015,0.7788,0.8015
1891.9,,,,,17.5,,,100.6105,,,,1.0202,0.8701,0.7851,,0.805,42.0259,0.805,0.7851,0.805
1892.0,,,,,17.5,,,99.0928,,,,0.9934,0.8695,0.7952,,0.8205,42.1508,0.8205,0.7952,0.8205
1892.1,,,,,17.5,,,99.7298,,,,0.98,0.8673,0.8006,,0.8279,42.2752,0.8279,0.8006,0.8279
1892.2,,,,,17.5,,,101.6549,,,,0.9666,0.8652,0.8059,,0.8353,42.2547,0.8353,0.8059,0.8353
1892.3,,,,,17.5,,,104.6442,,,,0.9484,0.8638,0.82,,0.8423,42.2342,0.8423,0.82,0.8423
1892.4,,,,,17.5,,,107.1635,,,,0.938,0.8643,0.8236,,0.843,42.2137,0.843,0.8236,0.843
1892.5,,,,,17.5,,,101.7938,,,,0.9281,0.8667,0.8262,,0.8249,42.2352,0.8249,0.8262,0.8249
1892.6,,,,,17.5,,,102.2391,,,,0.925,0.8676,0.8234,,0.8102,42.2566,0.8102,0.8234,0.8102
1892.7,,,,,17.5,,,102.4932,,,,0.921,0.8716,0.8197,,0.805,42.2781,0.805,0.8197,0.805
1892.8,,,,,17.5,,,99.2586,,,,0.9243,0.875,0.8205,,0.8032,42.2951,0.8032,0.8205,0.8032
1892.9,,,,,17.5,,,103.0368,,,,0.9277,0.8785,0.8213,,0.8013,42.3122,0.8013,0.8213,0.8013
1893.0,,,,,17.5,,,102.195,,,,0.9444,0.889,0.8401,,0.7982,42.3292,0.7982,0.84,0.7982
1893.1,,,,,17.5,,,103.9634,,,,0.9818,0.9007,0.8669,,0.827,42.3083,0.827,0.8669,0.827
1893.2,,,,,17.5,,,102.6869,,,,1.0428,0.9137,0.9115,,0.8579,42.2873,0.8579,0.9115,0.8579
1893.3,,,,,17.5,,,101.3772,,,,1.0903,0.9213,0.9518,,0.9126,42.2664,0.9126,0.9518,0.9126
1893.4,,,,,17.5,,,97.077,,,,1.0995,0.9219,0.9602,,0.9467,42.2879,0.9467,0.9602,0.9467
1893.5,,,,,17.5,,,90.4559,,,,1.1034,0.9226,0.9679,,0.9586,42.3094,0.9586,0.9679,0.9586
1893.6,,,,,17.5,,,96.2107,,,,1.1073,0.9233,0.9757,,0.9707,42.3308,0.9706,0.9756,0.9707
1893.7,,,,,17.5,,,96.7902,,,,1.1165,0.9232,0.9978,,1.0437,42.3078,1.0436,0.9978,1.0437
1893.8,,,,,17.5,,,90.602,,,,1.1348,0.9145,1.0562,,1.1951,42.2848,1.1951,1.0562,1.1951
1893.9,,,,,17.5,,,86.729,,,,1.1667,0.913,1.0127,,1.0922,42.2619,1.0923,1.0127,1.0922
1894.0,,,,,17.5,,,89.5722,,,,1.1368,0.9106,0.9514,,0.959,42.266,0.959,0.9514,0.959
1894.1,,,,,17.5,,,95.5727,,,,1.0737,0.9063,0.8989,,0.9016,42.2701,0.9016,0.8989,0.9016
1894.2,,,,,17.5,,,97.2686,,,,1.0449,0.9021,0.8837,,0.8828,42.2742,0.8828,0.8837,0.8828
1894.3,,,,,17.5,,,99.1975,,,,1.0161,0.8979,0.8684,,0.8641,42.2829,0.8641,0.8685,0.8641
1894.4,,,,,17.5,,,105.9617,,,,0.9689,0.883,0.8416,,0.8527,42.2916,0.8527,0.8416,0.8527
1894.5,,,,,17.5,,,102.763,,,,0.9599,0.8774,0.827,,0.8415,42.2997,0.8415,0.827,0.8415
1894.6,,,,,17.5,,,100.7887,,,,0.9672,0.8774,0.8182,,0.8325,42.1001,0.8325,0.8182,0.8325
1894.7,,,,,17.5,,,99.6706,,,,0.9944,0.8792,0.8014,,0.8241,41.9005,0.8241,0.8014,0.8241
1894.8,,,,,17.5,,,98.7869,,,,1.0225,0.8791,0.7836,,0.8145,41.7018,0.8145,0.7836,0.8145
1894.9,,,,,17.5,,,100.6868,,,,1.0138,0.8764,0.7819,,0.7999,41.8882,0.7999,0.7819,0.7999
1895.0,,,,,17.5,,,103.8858,,,,1.0049,0.8736,0.7802,,0.7852,42.0746,0.7852,0.7802,0.7852
1895.1,,,,,17.5,,,105.2344,,,,0.9769,0.8669,0.7733,,0.7641,42.2606,0.7641,0.7733,0.7641
1895.2,,,,,17.5,,,100.3564,,,,0.9586,0.8688,0.7702,,0.7639,42.2772,0.7639,0.7702,0.7639
1895.3,,,,,17.5,,,100.5622,,,,0.9436,0.8674,0.7688,,0.7619,42.2938,0.7619,0.7688,0.7619
1895.4,,,,,17.5,,,104.6258,,,,0.928,0.8674,0.769,,0.7689,42.3105,0.7689,0.769,0.7689
1895.5,,,,,17.5,,,107.8947,,,,0.9499,0.8737,0.7735,,0.7565,42.2899,0.7565,0.7735,0.7565
1895.6,,,,,17.5,,,107.7564,,,,0.9634,0.8773,0.7713,,0.7557,42.2694,0.7557,0.7713,0.7557
1895.7,,,,,17.5,,,104.853,,,,0.977,0.881,0.7691,,0.755,42.2444,0.755,0.769,0.755
1895.8,,,,,17.5,,,104.8422,,,,1.0347,0.8921,0.7919,,0.8086,40.3929,0.8086,0.7918,0.8086
1895.9,,,,,17.5,,,98.5335,,,,1.0372,0.8725,0.8604,,0.9467,38.5412,0.9466,0.8603,0.9467
1896.0,,,,,17.5,,,88.5839,,,,0.8959,0.8474,0.9767,,1.2108,36.6877,1.2108,0.9766,1.2108
1896.1,,,,,17.5,,,77.497,,,,0.8257,0.8396,1.0011,,1.3486,34.054,1.3486,1.0011,1.3486
1896.2,,,,,17.5,,,70.2881,,,,0.88,0.8542,0.9655,,1.2452,31.4204,1.2452,0.9655,1.2452
1896.3,,,,,17.5,,,68.6807,,,,0.9344,0.8687,0.9299,,1.1414,28.7872,1.1415,0.9299,1.1414
1896.4,,,,,17.5,,,69.1588,,,,1.0526,0.8829,0.8678,,0.9261,26.3158,0.9261,0.8678,0.9261
1896.5,,,,,17.5,,,76.184,,,,1.0202,0.8855,0.8304,,0.8218,23.8445,0.8218,0.8304,0.8218
1896.6,,,,,17.5,,,86.0499,,,,0.9526,0.877,0.8268,,0.8165,21.3759,0.8165,0.8268,0.8165
1896.7,,,,,17.5,,,93.2672,,,,0.9214,0.8704,0.8244,,0.8215,20.0926,0.8215,0.8244,0.8215
1896.8,,,,,17.5,,,96.6512,,,,0.9106,0.8595,0.8164,,0.8282,18.8092,0.8282,0.8164,0.8282
1896.9,,,,,17.5,,,97.4397,,,,0.9086,0.8581,0.8172,,0.8277,17.5352,0.8277,0.8172,0.8277
1897.0,,,,,17.5,,,99.9818,,,,0.9066,0.8567,0.8179,,0.8272,20.2807,0.8272,0.8179,0.8272
1897.1,,,,,17.5,,,96.7413,,,,0.9097,0.8517,0.8151,,0.8262,23.0261,0.8262,0.8151,0.8262
1897.2,,,,,17.5,,,97.2431,,,,0.9207,0.8552,0.8146,,0.8248,25.7712,0.8248,0.8146,0.8248
1897.3,,,,,17.5,,,101.477,,,,0.9449,0.8575,0.8064,,0.8239,28.3157,0.8239,0.8064,0.8239
1897.4,,,,,17.5,,,103.5247,,,,0.9557,0.857,0.8002,,0.8086,30.8603,0.8086,0.8002,0.8086
1897.5,,,,,17.5,,,104.9624,,,,0.9443,0.8571,0.8004,,0.8044,33.4047,0.8044,0.8004,0.8044
1897.6,,,,,17.5,,,106.5819,,,,0.9331,0.855,0.7995,,0.802,35.8826,0.802,0.7995,0.802
1897.7,,,,,17.5,,,94.9669,,,,0.922,0.8529,0.7987,,0.7997,38.3604,0.7997,0.7987,0.7997
1897.8,,,,,17.5,,,97.5388,,,,0.9118,0.8563,0.8024,,0.7951,40.8337,0.7951,0.8024,0.7951
1897.9,,,,,17.5,,,103.9229,,,,0.9163,0.8556,0.7972,,0.8019,41.3327,0.8019,0.7972,0.8019
1898.0,,,,,17.5,,,105.0456,,,,0.9267,0.8576,0.8012,,0.8004,41.8317,0.8004,0.8012,0.8004
1898.1,,,,,17.5,,,103.9198,,,,0.9247,0.8578,0.8027,,0.8118,42.3294,0.8118,0.8027,0.8118
1898.2,,,,,17.5,,,102.7025,,,,0.9324,0.8596,0.804,,0.8077,42.2964,0.8077,0.804,0.8077
1898.3,,,,,17.5,,,101.5109,,,,0.94,0.8614,0.8054,,0.8036,42.2634,0.8036,0.8054,0.8036
1898.4,,,,,17.5,,,98.0341,,,,0.9533,0.8652,0.7994,,0.8062,42.2305,0.8062,0.7994,0.8062
1898.5,,,,,17.5,,,100.9681,,,,0.9519,0.8682,0.8024,,0.7998,42.2391,0.7998,0.8024,0.7998
1898.6,,,,,17.5,,,99.6237,,,,0.9405,0.8637,0.8032,,0.809,42.2478,0.809,0.8032,0.809
1898.7,,,,,17.5,,,100.8105,,,,0.9372,0.8653,0.8148,,0.8127,42.2565,0.8127,0.8148,0.8127
1898.8,,,,,17.5,,,102.7924,,,,0.9412,0.8605,0.8156,,0.8263,42.2708,0.8263,0.8156,0.8263
1898.9,,,,,17.5,,,102.1927,,,,0.9468,0.8618,0.8213,,0.8335,42.2852,0.8335,0.8213,0.8335
1899.0,,,,,17.5,,,104.0698,,,,0.9524,0.8631,0.827,,0.8407,42.2994,0.8407,0.827,0.8407
1899.1,,,,,17.5,,,101.0133,,,,0.943,0.8579,0.8328,,0.8727,42.2738,0.8727,0.8328,0.8727
1899.2,,,,,17.5,,,95.3454,,,,0.9461,0.8594,0.8339,,0.8578,42.2481,0.8578,0.8339,0.8578
1899.3,,,,,17.5,,,90.7822,,,,0.968,0.8601,0.8215,,0.8423,42.2225,0.8423,0.8215,0.8423
1899.4,,,,,17.5,,,93.7111,,,,0.9906,0.8613,0.8146,,0.8229,42.244,0.8229,0.8146,0.8229
1899.5,,,,,17.5,,,98.6763,,,,0.9807,0.8563,0.8042,,0.8255,42.2654,0.8255,0.8042,0.8255
1899.6,,,,,17.5,,,94.7956,,,,0.9711,0.8553,0.8025,,0.8178,42.2869,0.8178,0.8025,0.8178
1899.7,,,,,17.5,,,91.8636,,,,0.9616,0.8543,0.8009,,0.8101,42.3079,0.8101,0.8009,0.8101
1899.8,,,,,17.5,,,94.4812,,,,0.9406,0.8498,0.7942,,0.8007,42.329,0.8007,0.7942,0.8007
1899.9,,,,,17.5,,,97.6574,,,,0.9206,0.8447,0.7829,,0.7907,42.3499,0.7907,0.7829,0.7907
1900.0,,,,,17.5,,,99.7793,,,,0.9116,0.8417,0.774,,0.7711,42.3169,0.7711,0.774,0.7711
1900.1,,,,,17.5,,,99.2767,,,,0.9025,0.8382,0.7702,,0.7699,42.284,0.7699,0.7702,0.7699
1900.2,,,,,17.5,,,97.106,,,,0.8986,0.8357,0.7681,,0.7704,42.2511,0.7704,0.7681,0.7704
1900.3,,,,,17.5,,,103.5275,,,,0.8947,0.8332,0.7659,,0.7709,42.2558,0.7709,0.7659,0.7709
1900.4,,,,,17.5,,,104.9198,,,,0.8891,0.8356,0.7697,,0.7718,42.2606,0.7718,0.7697,0.7718
1900.5,,,,,17.5,,,101.9792,,,,0.9013,0.8365,0.7711,,0.7745,42.2652,0.7744,0.7711,0.7745
1900.6,,,,,17.5,,,96.9166,,,,0.945,0.8415,0.7851,,0.7975,42.2322,0.7974,0.7851,0.7975
1900.7,,,,,17.5,,,91.4579,,,,0.9489,0.8489,0.8024,,0.8196,42.1992,0.8196,0.8024,0.8196
1900.8,,,,,17.5,,,95.6469,,,,0.935,0.8492,0.8123,,0.8235,42.1662,0.8235,0.8123,0.8235
1900.9,,,,,17.5,,,97.359,,,,0.9292,0.8497,0.8178,,0.8255,42.1831,0.8255,0.8178,0.8255
1901.0,,,,,17.5,,,96.5297,,,,0.9235,0.8502,0.8234,,0.8274,42.1999,0.8274,0.8234,0.8274
1901.1,,,,,17.5,,,99.3853,,,,0.9104,0.8442,0.831,,0.8386,42.2167,0.8386,0.831,0.8386
1901.2,,,,,17.5,,,100.6322,,,,0.8978,0.8451,0.8384,,0.8396,42.1963,0.8396,0.8384,0.8396
1901.3,,,,,17.5,,,99.5312,,,,0.8949,0.8404,0.831,,0.8393,42.1759,0.8393,0.831,0.8393
1901.4,,,,,17.5,,,100.041,,,,0.9024,0.8404,0.819,,0.8298,42.1555,0.8298,0.819,0.8298
1901.5,,,,,17.5,,,103.7608,,,,0.8995,0.8387,0.8082,,0.8281,42.1769,0.8281,0.8082,0.8281
1901.6,,,,,17.5,,,98.7385,,,,0.8993,0.8389,0.8064,,0.8228,42.1982,0.8228,0.8064,0.8228
1901.7,,,,,17.5,,,98.2783,,,,0.8991,0.839,0.8047,,0.8176,42.2196,0.8176,0.8047,0.8176
1901.8,,,,,17.5,,,101.4109,,,,0.9015,0.8376,0.8027,,0.8206,42.2363,0.8206,0.8027,0.8206
1901.9,,,,,17.5,,,96.1033,,,,0.9063,0.8356,0.8114,,0.8264,42.2531,0.8264,0.8114,0.8264
1902.0,,,,,17.5,,,91.1103,,,,0.8685,0.8147,0.8677,,0.9236,42.2699,0.9235,0.8677,0.9236
1902.1,,,,,17.5,,,86.5981,,,,0.8346,0.7987,0.896,,1.0991,42.2491,1.0991,0.896,1.0991
1902.2,,,,,17.5,,,85.0342,,,,0.8774,0.8029,0.8879,,1.0951,42.2285,1.0951,0.8879,1.0951
1902.3,,,,,17.5,,,87.4394,,,,0.9202,0.807,0.8796,,1.0907,42.208,1.0908,0.8797,1.0907
1902.4,,,,,17.5,,,91.8272,,,,1.0137,0.8196,0.8104,,0.9181,42.2295,0.9182,0.8104,0.9181
1902.5,,,,,17.5,,,98.6767,,,,0.996,0.8233,0.7703,,0.7982,42.2509,0.7982,0.7704,0.7982
1902.6,,,,,17.5,,,99.9972,,,,0.9485,0.8248,0.7488,,0.7612,42.2723,0.7612,0.7488,0.7612
1902.7,,,,,17.5,,,102.6926,,,,0.9336,0.8253,0.7438,,0.749,42.2938,0.749,0.7438,0.749
1902.8,,,,,17.5,,,107.9597,,,,0.9188,0.8258,0.7388,,0.7368,42.3153,0.7368,0.7388,0.7368
1902.9,,,,,17.5,,,108.419,,,,0.9122,0.8269,0.735,,0.735,42.3367,0.735,0.735,0.735
1903.0,,,,,17.5,,,106.2448,,,,0.9106,0.8255,0.7332,,0.7377,42.3005,0.7377,0.7332,0.7377
1903.1,,,,,17.5,,,101.873,,,,0.9115,0.8266,0.7354,,0.7447,42.2643,0.7447,0.7354,0.7447
1903.2,,,,,17.5,,,103.6489,,,,0.9268,0.8347,0.744,,0.7421,42.2283,0.7421,0.744,0.7421
1903.3,,,,,17.5,,,103.9732,,,,0.9377,0.8378,0.7435,,0.7477,42.2367,0.7477,0.7435,0.7477
1903.4,,,,,17.5,,,102.3701,,,,0.9368,0.8423,0.752,,0.7564,42.2452,0.7564,0.752,0.7564
1903.5,,,,,17.5,,,102.9104,,,,0.9203,0.8481,0.7626,,0.7689,42.2536,0.7689,0.7626,0.7689
1903.6,,,,,17.5,,,98.6329,,,,0.9233,0.8584,0.7802,,0.7773,42.2206,0.7772,0.7802,0.7773
