DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCEHM,RPCELM,RT
199.1,,,,,36.0,,,,,2.9656,,,,,,,,,
199.2,,,,,36.0,,,,,2.3819,,,,,,,,,
199.3,,,,,36.0,,,,,2.3232,,,,,,,,,
199.4,,,,,36.0,,,,,2.5617,,,,,,,,,
199.5,,,,,36.0,,,,,2.76,,,,,,,,,
199.6,,,,,36.0,,,,,2.6345,,,,,,,,,
199.7,,,,,36.0,,,,,2.2863,,,,,,,,,
199.8,,,,,36.0,,,,,2.4008,,,,,,,,,
199.9,,,,,36.0,,,,,2.2722,,,,,,,,,
200.0,,,,,36.0,,,,,2.3259,,,,,,,,,
200.1,,,,,36.0,,,,,2.1339,,,,,,,,,
200.2,,,,,36.0,,,,,2.04,,,,,,,,,
200.3,,,,,36.0,,,,,1.6874,,,,,,,,,
200.4,,,,,36.0,,,,,1.5291,,,,,,,,,
200.5,,,,,36.0,,,,,1.6094,,,,,,,,,
200.6,,,,,36.0,,,,,1.7022,,,,,,,,,
200.7,,,,,36.0,,,,,1.3679,,,,,,,,,
200.8,,,,,36.0,,,,,1.0955,,,,,,,,,
200.9,,,,,36.0,,,,,0.9725,,,,,,,,,
201.0,,,,,36.0,,,,,0.9481,,,,,,,,,
201.1,,,,,36.0,,,,,0.7974,,,,,,,,,
201.2,,,,,36.0,,,,,0.5374,,,,,,,,,
201.3,,,,,36.0,,,,,0.2965,,,,,,,,,
201.4,,,,,36.0,,,,,0.1491,,,,,,,,,
201.5,,,,,36.0,,,,,0.2425,,,,,,,,,
201.6,,,,,36.0,,,,,0.6248,,,,,,,,,
201.7,,,,,36.0,,,,,0.8052,,,,,,,,,
201.8,,,,,36.0,,,,,1.2544,,,,,,,,,
201.9,,,,,36.0,,,,,1.3031,,,,,,,,,
202.0,,,,,36.0,,,,,1.581,,,,,,,,,
202.1,,,,,36.0,,,,,1.8022,,,,,,,,,
202.2,,,,,36.0,,,,,2.1596,,,,,,,,,
202.3,,,,,36.0,,,,,2.2449,,,,,,,,,
202.4,,,,,36.0,,,,,2.2009,,,,,,,,,
202.5,,,,,36.0,,,,,2.2505,,,,,,,,,
202.6,,,,,36.0,,,,,2.4863,,,,,,,,,
202.7,,,,,36.0,,,,,2.9819,,,,,,,,,
202.8,,,,,36.0,,,,,3.3521,,,,,,,,,
202.9,,,,,36.0,,,,,3.7244,,,,,,,,,
203.0,,,,,36.0,,,,,4.123,,,,,,,,,
203.1,,,,,36.0,,,,,4.2125,,,,,,,,,
203.2,,,,,36.0,,,,,4.0852,,,,,,,,,
203.3,,,,,36.0,,,,,4.4888,,,,,,,,,
203.4,,,,,36.0,,,,,4.5399,,,,,,,,,
203.5,,,,,36.0,,,,,4.6565,,,,,,,,,
203.6,,,,,36.0,,,,,4.9322,,,,,,,,,
203.7,,,,,36.0,,,,,5.0252,,,,,,,,,
203.8,,,,,36.0,,,,,4.841,,,,,,,,,
203.9,,,,,36.0,,,,,4.4961,,,,,,,,,
204.0,,,,,36.0,,,,,4.1788,,,,,,,,,
204.1,,,,,36.0,,,,,3.9954,,,,,,,,,
204.2,,,,,36.0,,,,,3.9963,,,,,,,,,
204.3,,,,,36.0,,,,,3.705,,,,,,,,,
204.4,,,,,36.0,,,,,3.7136,,,,,,,,,
204.5,,,,,36.0,,,,,3.664,,,,,,,,,
204.6,,,,,36.0,,,,,3.7032,,,,,,,,,
204.7,,,,,36.0,,,,,3.748,,,,,,,,,
204.8,,,,,36.0,,,,,3.8154,,,,,,,,,
204.9,,,,,36.0,,,,,3.479,,,,,,,,,
205.0,,,,,36.0,,,,,3.1413,,,,,,,,,
205.1,,,,,36.0,,,,,3.7145,,,,,,,,,
205.2,,,,,36.0,,,,,3.9325,,,,,,,,,
205.3,,,,,36.0,,,,,4.1792,,,,,,,,,
205.4,,,,,36.0,,,,,4.2853,,,,,,,,,
205.5,,,,,36.0,,,,,4.5527,,,,,,,,,
205.6,,,,,36.0,,,,,4.8009,,,,,,,,,
205.7,,,,,36.0,,,,,4.9033,,,,,,,,,
205.8,,,,,36.0,,,,,5.0183,,,,,,,,,
205.9,,,,,36.0,,,,,5.5023,,,,,,,,,
206.0,,,,,36.0,,,,,5.2034,,,,,,,,,
206.1,,,,,36.0,,,,,5.0112,,,,,,,,,
206.2,,,,,36.0,,,,,4.8759,,,,,,,,,
206.3,,,,,36.0,,,,,5.2061,,,,,,,,,
206.4,,,,,36.0,,,,,5.5605,,,,,,,,,
206.5,,,,,36.0,,,,,5.3017,,,,,,,,,
206.6,,,,,36.0,,,,,5.2195,,,,,,,,,
206.7,,,,,36.0,,,,,5.6035,,,,,,,,,
206.8,,,,,36.0,,,,,6.576,,,,,,,,,
206.9,,,,,36.0,,,,,6.992,,,,,,,,,
207.0,,,,,36.0,,,,,6.4371,,,,,,,,,
207.1,,,,,36.0,,,,,4.9593,,,,,,,,,
207.2,,,,,36.0,,,,,4.4977,,,,,,,,,
207.3,,,,,36.0,,,,,4.9877,,,,,,,,,
207.4,,,,,36.0,,,,,5.547,,,,,,,,,
207.5,,,,,36.0,,,,,5.6721,,,,,,,,,
207.6,,,,,36.0,,,,,5.5716,,,,,,,,,
207.7,,,,,36.0,,,,,5.9051,,,,,,,,,
207.8,,,,,36.0,,,,,5.5755,,,,,,,,,
207.9,,,,,36.0,,,,,5.3549,,,,,,,,,
208.0,,,,,36.0,,,,,5.3976,,,,,,,,,
208.1,,,,,36.0,,,,,5.989,,,,,,,,,
208.2,,,,,36.0,,,,,5.6074,,,,,,,,,
208.3,,,,,36.0,,,,,6.2067,,,,,,,,,
208.4,,,,,36.0,,,,,6.0181,,,,,,,,,
208.5,,,,,36.0,,,,,4.9579,,,,,,,,,
208.6,,,,,36.0,,,,,3.6447,,,,,,,,,
208.7,,,,,36.0,,,,,3.6651,,,,,,,,,
208.8,,,,,36.0,,,,,4.3372,,,,,,,,,
208.9,,,,,36.0,,,,,4.5531,,,,,,,,,
209.0,,,,,36.0,,,,,5.2766,,,,,,,,,
209.1,,,,,36.0,,,,,4.9533,,,,,,,,,
209.2,,,,,36.0,,,,,4.1005,,,,,,,,,
209.3,,,,,36.0,,,,,3.3977,,,,,,,,,
209.4,,,,,36.0,,,,,3.0584,,,,,,,,,
209.5,,,,,36.0,,,,,3.7627,,,,,,,,,
209.6,,,,,36.0,,,,,4.3927,,,,,,,,,
209.7,,,,,36.0,,,,,4.1267,,,,,,,,,
209.8,,,,,36.0,,,,,4.0294,,,,,,,,,
209.9,,,,,36.0,,,,,4.2794,,,,,,,,,
210.0,,,,,36.0,,,,,4.2216,,,,,,,,,
210.1,,,,,36.0,,,,,5.2136,,,,,,,,,
210.2,,,,,36.0,,,,,5.6046,,,,,,,,,
210.3,,,,,36.0,,,,,5.2905,,,,,,,,,
210.4,,,,,36.0,,,,,5.2473,,,,,,,,,
210.5,,,,,36.0,,,,,5.5131,,,,,,,,,
210.6,,,,,36.0,,,,,5.8271,,,,,,,,,
210.7,,,,,36.0,,,,,5.8927,,,,,,,,,
210.8,,,,,36.0,,,,,4.9789,,,,,,,,,
210.9,,,,,36.0,,,,,5.9007,,,,,,,,,
211.0,,,,,36.0,,,,,5.6705,,,,,,,,,
211.1,,,,,36.0,,,,,7.6089,,,,,,,,,
211.2,,,,,36.0,,,,,8.0075,,,,,,,,,
211.3,,,,,36.0,,,,,6.9724,,,,,,,,,
211.4,,,,,36.0,,,,,6.6075,,,,,,,,,
211.5,,,,,36.0,,,,,6.6303,,,,,,,,,
211.6,,,,,36.0,,,,,7.9255,,,,,,,,,
211.7,,,,,36.0,,,,,7.3468,,,,,,,,,
211.8,,,,,36.0,,,,,7.215,,,,,,,,,
211.9,,,,,36.0,,,,,5.7039,,,,,,,,,
212.0,,,,,36.0,,,,,6.4759,,,,,,,,,
212.1,,,,,36.0,,,,,6.0675,,,,,,,,,
212.2,,,,,36.0,,,,,5.0501,,,,,,,,,
212.3,,,,,36.0,,,,,5.8867,,,,,,,,,
212.4,,,,,36.0,,,,,6.3781,,,,,,,,,
212.5,,,,,36.0,,,,,6.6255,,,,,,,,,
212.6,,,,,36.0,,,,,5.9619,,,,,,,,,
212.7,,,,,36.0,,,,,5.5265,,,,,,,,,
212.8,,,,,36.0,,,,,5.1511,,,,,,,,,
212.9,,,,,36.0,,,,,5.639,,,,,,,,,
213.0,,,,,36.0,,,,,6.7082,,,,,,,,,
213.1,,,,,36.0,,,,,8.9462,,,,,,,,,
213.2,,,,,36.0,,,,,10.7537,,,,,,,,,
213.3,,,,,36.0,,,,,10.7737,,,,,,,,,
213.4,,,,,36.0,,,,,11.1622,,,,,,,,,
213.5,,,,,36.0,,,,,10.2674,,,,,,,,,
213.6,,,,,36.0,,,,,10.952,,,,,,,,,
213.7,,,,,36.0,,,,,10.275,,,,,,,,,
213.8,,,,,36.0,,,,,9.4864,,,,,,,,,
213.9,,,,,36.0,,,,,10.2317,,,,,,,,,
214.0,,,,,36.0,,,,,10.7522,,,,,,,,,
214.1,,,,,36.0,,,,,9.7539,,,,,,,,,
214.2,,,,,36.0,,,,,8.5853,,,,,,,,,
214.3,,,,,36.0,,,,,6.998,,,,,,,,,
214.4,,,,,36.0,,,,,7.5938,,,,,,,,,
214.5,,,,,36.0,,,,,8.6853,,,,,,,,,
214.6,,,,,36.0,,,,,7.9072,,,,,,,,,
214.7,,,,,36.0,,,,,6.9317,,,,,,,,,
214.8,,,,,36.0,,,,,7.2329,,,,,,,,,
214.9,,,,,36.0,,,,,7.6156,,,,,,,,,
215.0,,,,,36.0,,,,,7.3873,,,,,,,,,
215.1,,,,,36.0,,,,,7.1703,,,,,,,,,
215.2,,,,,36.0,,,,,6.4041,,,,,,,,,
215.3,,,,,36.0,,,,,6.4986,,,,,,,,,
215.4,,,,,36.0,,,,,7.3997,,,,,,,,,
215.5,,,,,36.0,,,,,7.1942,,,,,,,,,
215.6,,,,,36.0,,,,,7.9188,,,,,,,,,
215.7,,,,,36.0,,,,,7.1927,,,,,,,,,
215.8,,,,,36.0,,,,,8.0248,,,,,,,,,
215.9,,,,,36.0,,,,,8.7668,,,,,,,,,
216.0,,,,,36.0,,,,,7.9504,,,,,,,,,
216.1,,,,,36.0,,,,,6.5365,,,,,,,,,
216.2,,,,,36.0,,,,,5.8054,,,,,,,,,
216.3,,,,,36.0,,,,,6.351,,,,,,,,,
216.4,,,,,36.0,,,,,6.8201,,,,,,,,,
216.5,,,,,36.0,,,,,7.4377,,,,,,,,,
216.6,,,,,36.0,,,,,7.9085,,,,,,,,,
216.7,,,,,36.0,,,,,7.7097,,,,,,,,,
216.8,,,,,36.0,,,,,7.4595,,,,,,,,,
216.9,,,,,36.0,,,,,7.1185,,,,,,,,,
217.0,,,,,36.0,,,,,7.6966,,,,,,,,,
217.1,,,,,36.0,,,,,7.8131,,,,,,,,,
217.2,,,,,36.0,,,,,7.0028,,,,,,,,,
217.3,,,,,36.0,,,,,5.8599,,,,,,,,,
217.4,,,,,36.0,,,,,5.267,,,,,,,,,
217.5,,,,,36.0,,,,,5.8323,,,,,,,,,
217.6,,,,,36.0,,,,,5.907,,,,,,,,,
217.7,,,,,36.0,,,,,6.9633,,,,,,,,,
217.8,,,,,36.0,,,,,7.7767,,,,,,,,,
217.9,,,,,36.0,,,,,7.7466,,,,,,,,,
218.0,,,,,36.0,,,,,7.1698,,,,,,,,,
218.1,,,,,36.0,,,,,6.6066,,,,,,,,,
218.2,,,,,36.0,,,,,6.2971,,,,,,,,,
218.3,,,,,36.0,,,,,7.2944,,,,,,,,,
218.4,,,,,36.0,,,,,6.8805,,,,,,,,,
218.5,,,,,36.0,,,,,6.6537,,,,,,,,,
218.6,,,,,36.0,,,,,6.6706,,,,,,,,,
218.7,,,,,36.0,,,,,7.141,,,,,,,,,
218.8,,,,,36.0,,,,,7.0097,,,,,,,,,
218.9,,,,,36.0,,,,,7.4361,,,,,,,,,
219.0,,,,,36.0,,,,,6.5861,,,,,,,,,
219.1,,,,,36.0,,,,,5.7568,,,,,,,,,
219.2,,,,,36.0,,,,,5.9103,,,,,,,,,
219.3,,,,,36.0,,,,,5.4616,,,,,,,,,
219.4,,,,,36.0,,,,,7.1875,,,,,,,,,
219.5,,,,,36.0,,,,,8.8823,,,,,,,,,
219.6,,,,,36.0,,,,,8.1585,,,,,,,,,
219.7,,,,,36.0,,,,,7.456,,,,,,,,,
219.8,,,,,36.0,,,,,8.1885,,,,,,,,,
219.9,,,,,36.0,,,,,8.3581,,,,,,,,,
220.0,,,,,36.0,,,,,7.6301,,,,,,,,,
220.1,,,,,36.0,,,,,7.3909,,,,,,,,,
220.2,,,,,36.0,,,,,7.7839,,,,,,,,,
220.3,,,,,36.0,,,,,7.6691,,,,,,,,,
220.4,,,,,36.0,,,,,8.053,,,,,,,,,
220.5,,,,,36.0,,,,,9.7726,,,,,,,,,
220.6,,,,,36.0,,,,,12.1548,,,,,,,,,
220.7,,,,,36.0,,,,,13.494,,,,,,,,,
220.8,,,,,36.0,,,,,14.5508,,,,,,,,,
220.9,,,,,36.0,,,,,13.3425,,,,,,,,,
221.0,,,,,36.0,,,,,12.0366,,,,,,,,,
221.1,,,,,36.0,,,,,11.3306,,,,,,,,,
221.2,,,,,36.0,,,,,8.2432,,,,,,,,,
221.3,,,,,36.0,,,,,4.8874,,,,,,,,,
221.4,,,,,36.0,,,,,3.0645,,,,,,,,,
221.5,,,,,36.0,,,,,2.2387,,,,,,,,,
221.6,,,,,36.0,,,,,2.2066,,,,,,,,,
221.7,,,,,36.0,,,,,1.9306,,,,,,,,,
221.8,,,,,36.0,,,,,2.8432,,,,,,,,,
221.9,,,,,36.0,,,,,3.397,,,,,,,,,
222.0,,,,,36.0,,,,,4.4259,,,,,,,,,
222.1,,,,,36.0,,,,,3.9761,,,,,,,,,
222.2,,,,,36.0,,,,,3.9027,,,,,,,,,
222.3,,,,,36.0,,,,,4.5956,,,,,,,,,
222.4,,,,,36.0,,,,,4.9851,,,,,,,,,
222.5,,,,,36.0,,,,,6.0666,,,,,,,,,
222.6,,,,,36.0,,,,,6.0209,,,,,,,,,
222.7,,,,,36.0,,,,,5.8076,,,,,,,,,
222.8,,,,,36.0,,,,,6.7603,,,,,,,,,
222.9,,,,,36.0,,,,,6.3285,,,,,,,,,
223.0,,,,,36.0,,,,,6.5346,,,,,,,,,
223.1,,,,,36.0,,,,,6.1391,,,,,,,,,
223.2,,,,,36.0,,,,,6.462,,,,,,1.5004,,,
223.3,,,,,36.0,,,,,6.6359,,,,,,1.6303,,,
223.4,,,,,36.0,,,,,6.3244,,,,,,1.7602,,,
223.5,,,,,36.0,,,,,6.8688,,,,,,1.8907,,,
223.6,,,,,36.0,,,,,7.2809,,,,,,2.2733,,,
223.7,,,,,36.0,,,,,7.7864,,,,,,2.6559,,,
223.8,,,,,36.0,,,,,7.7542,,,,,,3.0383,,,
223.9,,,,,36.0,,,,,7.7989,,,,,,3.3577,,,
224.0,,,,,36.0,,,,,8.5724,,,,,,3.6772,,,
224.1,,,,,36.0,,,,,8.9599,,,,,,3.9955,,,
224.2,,,,,36.0,,,,,9.6397,,,,,,3.9428,,,
224.3,,,,,36.0,,,,,8.827,,,,,,3.8901,,,
224.4,,,,,36.0,,,,,8.3529,,,,,,3.8376,,,
224.5,,,,,36.0,,,,,8.7349,,,,,,3.8368,,,
224.6,,,,,36.0,,,,,9.1119,,,,,,3.836,,,
224.7,,,,,36.0,,,,,10.009,,,,,,3.8345,,,
224.8,,,,,36.0,,,,,10.965,,,,,,3.6216,,,
224.9,,,,,36.0,,,,,10.9842,,,,,,3.4087,,,
225.0,,,,,36.0,,,,,10.416,,,,,,3.1967,,,
225.1,,,,,36.0,,,,,10.1772,,,,,,3.3003,,,
225.2,,,,,36.0,,,,,10.8323,,,,,,3.404,,,
225.3,,,,,36.0,,,,,10.4898,,,,,,3.5078,,,
225.4,,,,,36.0,,,,,9.4454,,,,,,3.6361,,,
225.5,,,,,36.0,,,,,9.2866,,,,,,3.7644,,,
225.6,,,,,36.0,,,,,9.989,,,,,,3.8926,,,
225.7,,,,,36.0,,,,,10.5742,,,,,,4.0017,,,
225.8,,,,,36.0,,,,,10.5881,,,,,,4.1109,,,
225.9,,,,,35.9709,,,,,12.1134,,,,,,4.2366,,,
226.0,,,,,26.0,,,,,13.8931,,,0.7782,0.9093,,10.1142,0.6478,0.738,0.6478
226.1,,,,,26.0,,,,,16.8323,,,0.8146,0.9001,,15.9918,0.809,0.8258,0.809
226.2,,,,,26.0,,,,,19.4866,,,0.8264,0.8909,,21.8538,0.9507,0.9058,0.9507
226.3,,,,,26.0,,,,,21.0532,,,0.8416,0.8831,,22.3173,1.0518,0.9406,1.0518
226.4,,,,,26.0,,,,,23.6296,,,0.8546,0.8739,,22.7807,1.0162,0.9325,1.0162
226.5,,,,,26.0,,,,,28.4883,,,0.8385,0.855,,23.2463,0.9534,0.9039,0.9534
226.6,,,,,26.0,,,,,29.0183,,,0.8002,0.8354,,24.4781,0.8943,0.8643,0.8943
226.7,,,,,26.0,,,,,28.8128,,,0.7661,0.8158,,25.7099,0.8658,0.8366,0.8658
226.8,,,,,26.0,,,,,28.9976,,,0.7437,0.7913,,26.9427,0.8469,0.8105,0.8469
226.9,,,,,26.0,,,,,28.8033,,,0.6961,0.7499,,28.4732,0.8517,0.7727,0.8517
227.0,,,,,26.0,,,,,30.4942,,,0.6758,0.7259,,30.0037,0.8283,0.7506,0.8283
227.1,,,,,26.0,,,,,32.3826,,,0.6746,0.713,,31.532,0.8275,0.7451,0.8275
227.2,,,,,26.0,,,,,30.808,,,0.6692,0.7029,,32.2861,0.8307,0.741,0.8307
227.3,,,,,26.0,,,,,27.239,,,0.6571,0.6904,,33.0401,0.8042,0.7252,0.8042
227.4,,,,,26.0,,,,,26.2031,,,0.6354,0.6714,,33.7945,0.7364,0.6815,0.7364
227.5,,,,,26.0,,,,,24.6276,,,0.5987,0.6551,,34.6617,0.6043,0.6131,0.6043
227.6,,,,,26.0,,,,,21.187,,,0.5422,0.6409,,35.5288,0.4471,0.5341,0.4471
227.7,,,,,26.0,,,,,17.7033,,,0.4576,0.6166,,36.3958,0.3311,0.4416,0.3311
227.8,,,,,26.0,,,,,14.0226,,,0.3632,0.5838,,37.1948,0.2911,0.3774,0.2911
227.9,,,,,26.0,,,,,10.588,,,0.3053,0.5477,,37.9938,0.2876,0.3389,0.2876
228.0,,,,,26.0,,,,,9.1861,,,0.2837,0.5232,,38.7915,0.2949,0.3165,0.2949
228.1,,,,,26.0,,,,,7.7161,,,0.2622,0.4588,,39.158,0.2944,0.2751,0.2944
228.2,,,,,26.0,,,,,6.2507,,,0.2568,0.4453,,39.5246,0.2907,0.2705,0.2907
228.3,,,,,26.0,,,,,6.3433,,,0.2521,0.435,,39.89,0.2806,0.2682,0.2806
228.4,,,,,26.0,,,,,6.5338,,,0.2528,0.4353,,39.8891,0.2702,0.2689,0.2702
228.5,,,,,26.0,,,,,6.2231,,,0.2583,0.4423,,39.8883,0.2601,0.2726,0.2601
228.6,,,,,26.0,,,,,5.7982,,,0.2675,0.4515,,39.8876,0.2567,0.2754,0.2567
228.7,,,,,26.0,,,,,5.9011,,,0.2773,0.4637,,39.9302,0.2567,0.2816,0.2567
228.8,,,,,26.0,,,,,5.4218,,,0.2843,0.4879,,39.9728,0.2566,0.2916,0.2566
228.9,,,,,26.0,,,,,6.4494,,,0.2843,0.5058,,40.0153,0.2616,0.2959,0.2616
229.0,,,,,26.0,,,,,8.6364,,,0.288,0.5211,,40.0105,0.2678,0.3006,0.2678
229.1,,,,,26.0,,,,,8.7731,,,0.2939,0.5506,,40.0056,0.2766,0.3124,0.2766
229.2,,,,,26.0,,,,,9.3095,,,0.3042,0.5811,,40.0009,0.2826,0.3282,0.2826
229.3,,,,,26.0,,,,,8.6509,,,0.3179,0.6182,,40.0211,0.2832,0.3491,0.2832
229.4,,,,,26.0,,,,,9.3036,,,0.3432,0.6532,,40.0413,0.2857,0.3726,0.2857
229.5,,,,,26.0,,,,,9.4573,,,0.3842,0.6904,,40.0616,0.2932,0.4022,0.2932
229.6,,,,,26.0,,,,,10.8076,,,0.4643,0.7302,,40.0783,0.3217,0.4518,0.3217
229.7,,,,,26.0,,,,,14.1139,,,0.566,0.7641,,40.0951,0.3856,0.525,0.3856
229.8,,,,,26.0,,,,,15.6145,,,0.6751,0.795,,40.114,0.4968,0.6242,0.4968
229.9,,,,,26.0,,,,,17.151,,,0.7461,0.8175,,40.8832,0.7024,0.759,0.7024
230.0,,,,,26.0,,,,,19.3136,,,0.7671,0.8485,,41.6524,1.0058,0.8951,1.0058
230.1,,,,,26.0,,,,,19.1177,,,0.8253,0.8887,,42.4229,1.1175,0.9692,1.1175
230.2,,,,,26.0,,,,,21.2607,,,0.9154,0.9264,,43.6782,1.0636,0.9958,1.0636
230.3,,,,,26.0,,,,,20.993,,,1.0294,0.9707,,44.9334,1.0498,1.0365,1.0498
230.4,,,,,26.0,,,,,20.0509,,,1.134,1.003,,46.1834,1.1129,1.0906,1.1129
230.5,,,,,26.0,,,,,23.3588,,,1.1789,1.0355,,45.642,1.2038,1.1745,1.2038
230.6,,,,,26.0,,,,,25.1239,,,1.2289,1.0648,,45.1005,1.3673,1.2602,1.3673
230.7,,,,,26.0,,,,,26.3297,,,1.2773,1.0936,,44.5534,1.524,1.3345,1.524
230.8,,,,,26.0,,,,,27.7366,,,1.3478,1.1208,,42.0416,1.6467,1.3962,1.6467
230.9,,,,,26.0,,,,,26.9605,,,1.4249,1.1587,,39.5297,1.7521,1.4771,1.7521
231.0,,,,,26.0,,,,,25.6119,,,1.5212,1.1962,,37.0162,1.8965,1.5647,1.8965
231.1,,,,,26.0,,,,,24.685,,,1.5891,1.2423,,33.971,2.0482,1.6689,2.0482
231.2,,,,,26.0,,,,,23.03,,,1.7016,1.2942,,30.9257,2.14,1.7284,2.14
231.3,,,,,26.0,,,,,24.8804,,,1.725,1.3489,,27.8863,2.0704,1.7662,2.0704
231.4,,,,,26.0,,,,,25.2249,,,1.7839,1.3987,,26.8775,1.9951,1.7942,1.9951
231.5,,,,,26.0,,,,,25.976,,,1.8469,1.4645,,25.8686,1.9278,1.7989,1.9278
231.6,,,,,26.0,,,,,25.2023,,,1.8634,1.4923,,24.8617,1.8491,1.7938,1.8491
231.7,,,,,26.0,,,,,25.3201,,,1.8922,1.5527,,24.5211,1.8834,1.8353,1.8834
231.8,,,,,26.0,,,,,25.6782,,,1.9257,1.5908,,24.1805,1.9205,1.8509,1.9205
231.9,,,,,26.0,,,,,25.2155,,,1.9651,1.6474,,23.8409,1.9952,1.9155,1.9952
232.0,,,,,26.0,,,,,24.0906,,,2.0092,1.7084,,23.8269,2.058,1.981,2.058
232.1,,,,,26.0,,,,,24.1503,,,2.0136,1.7384,,23.8128,2.1063,2.0198,2.1063
232.2,,,,,26.0,,,,,25.1064,,,2.0358,1.7841,,23.8009,2.1279,2.0438,2.1279
232.3,,,,,26.0,,,,,25.1662,,,2.058,1.8007,,24.5241,2.1361,2.0449,2.1361
232.4,,,,,26.0,,,,,25.3437,,,2.0441,1.8599,,25.2473,2.1222,2.0688,2.1222
232.5,,,,,26.0,,,,,25.1663,,,2.0562,1.9066,,25.9712,2.1343,2.0725,2.1343
232.6,,,,,26.0,,,,,24.6967,,,2.064,1.9158,,26.9547,2.1396,2.0725,2.1396
232.7,,,,,26.0,,,,,24.5785,,,2.0744,1.9405,,27.9381,2.0812,2.065,2.0812
232.8,,,,,26.0,,,,,22.8494,,,2.1284,1.9807,,28.9212,2.0727,2.072,2.0727
232.9,,,,,26.0,,,,,23.0229,,,2.2158,2.0269,,29.7553,2.1136,2.1118,2.1136
233.0,,,,,26.0,,,,,23.9997,,,2.2507,2.0515,,30.5895,2.1425,2.1339,2.1425
233.1,,,,,26.0,,,,,23.8187,,,2.2288,2.0799,,31.4232,2.1092,2.1049,2.1092
233.2,,,,,26.0,,,,,23.6729,,,2.2906,2.1109,,32.0825,2.0628,2.0874,2.0628
233.3,,,,,26.0,,,,,24.0266,,,2.3415,2.1321,,32.7419,1.9667,2.0885,1.9667
233.4,,,,,26.0,,,,,23.9662,,,2.3696,2.1611,,33.4004,1.9008,2.0725,1.9008
233.5,,,,,26.0,,,,,23.3775,,,2.3441,2.1878,,33.7566,1.8846,2.0705,1.8846
233.6,,,,,26.0,,,,,23.2801,,,2.3041,2.2016,,34.1128,1.9222,2.0907,1.9222
233.7,,,,,26.0,,,,,23.3488,,,2.3268,2.1933,,34.4682,2.0363,2.0987,2.0363
233.8,,,,,26.0,,,,,23.2397,,,2.3182,2.2194,,34.5523,2.0093,2.1044,2.0093
233.9,,,,,26.0,,,,,22.9589,,,2.3713,2.2319,,34.6364,1.9781,2.0975,1.9781
234.0,,,,,26.0,,,,,22.5257,,,2.4287,2.2452,,34.7215,1.9286,2.0999,1.9286
234.1,,,,,26.0,,,,,21.8739,,,2.4519,2.2332,,35.1502,1.939,2.0823,1.939
234.2,,,,,26.0,,,,,19.9222,,,2.3426,2.2306,,35.5789,2.0892,2.1372,2.0892
234.3,,,,,26.0,,,,,19.691,,,2.2703,2.2063,,36.0057,2.2099,2.1892,2.2099
234.4,,,,,26.0,,,,,18.8744,,,2.2299,2.1905,,35.7622,2.2722,2.2103,2.2722
234.5,,,,,26.0,,,,,19.2967,,,2.1692,2.1779,,35.5186,2.2411,2.1801,2.2411
234.6,,,,,26.0,,,,,21.472,,,2.1505,2.1606,,35.2757,2.0853,2.0789,2.0853
234.7,,,,,26.0,,,,,22.9559,,,2.1085,2.1405,,35.2539,1.9733,2.0163,1.9733
234.8,,,,,26.0,,,,,22.8906,,,1.9842,2.1037,,35.2321,1.8477,1.9009,1.8477
234.9,,,,,26.0,,,,,23.3258,,,1.8952,2.0482,,35.2101,1.8503,1.8335,1.8503
235.0,,,,,26.0,,,,,23.0462,,,1.8333,2.0151,,35.1061,1.8909,1.8036,1.8909
235.1,,,,,26.0,,,,,23.1628,,,1.8589,2.0039,,35.002,1.8621,1.7836,1.8621
235.2,,,,,26.0,,,,,22.9952,,,1.877,2.0191,,34.8978,1.73,1.736,1.73
235.3,,,,,26.0,,,,,22.458,,,1.8646,2.0322,,34.7518,1.6105,1.7005,1.6105
235.4,,,,,26.0,,,,,23.275,,,1.905,2.0723,,34.6059,1.5451,1.7079,1.5451
235.5,,,,,26.0,,,,,23.3502,,,2.0795,2.1554,,34.4591,1.6849,1.8547,1.6849
235.6,,,,,26.0,,,,,23.0267,,,2.2966,2.1976,,34.053,1.888,2.0221,1.888
235.7,,,,,26.0,,,,,23.3696,,,2.2942,2.1982,,33.6469,1.9331,2.0507,1.9331
235.8,,,,,26.0,,,,,23.4538,,,2.2773,2.1975,,33.2405,1.9351,2.0431,1.9351
235.9,,,,,26.0,,,,,23.3949,,,2.1793,2.1643,,32.6886,1.8823,2.0284,1.8823
236.0,,,,,26.0,,,,,23.9232,,,2.2859,2.146,,32.1367,1.9943,2.0468,1.9943
236.1,,,,,26.0,,,,,24.3634,,,2.2724,2.2224,,31.585,1.882,2.0227,1.882
236.2,,,,,26.0,,,,,24.2737,,,2.2247,2.1636,,31.0848,1.9772,2.0255,1.9772
236.3,,,,,26.0,,,,,25.2549,,,2.1598,2.1783,,30.5846,1.9807,2.0413,1.9807
236.4,,,,,26.0,,,,,25.6473,,,2.1982,2.174,,30.084,1.8161,1.964,1.8161
236.5,,,,,26.0,,,,,24.639,,,2.1175,2.1608,,29.4651,1.9511,1.9836,1.9511
236.6,,,,,26.0,,,,,24.837,,,2.0738,2.1388,,28.8462,2.0658,2.0229,2.0658
